,TV,radio,newspaper,sales
45,-1.4266385567065445,0.1733067694144999,0.6630541198415688,-1.0574669556415734
46,0.33336331806486774,-0.04255163259263028,0.08446975173780003,0.17734886281493425
47,-0.6686644159716563,-0.8924940904957055,0.2904065607238874,-0.652293015210532
48,1.093684127966118,1.2391076293247054,-0.5529537046477081,1.7787506273757172
49,0.9446706359021382,-0.49450516179505916,0.9866691053911345,0.15805486565155139
50,-0.9361847009369109,-0.7710737393666949,0.3443423916488147,-0.8259389896809783
51,0.6231769601105605,-1.351193194760857,0.23647072979895972,-0.49794103790346833
52,-0.5431176155712955,-0.912730815683874,-1.2835390508126365,-0.6329990180471491
53,0.8179505009185968,1.2525987794501512,0.4816335976395397,1.6629866443954202
54,0.42136341180343834,1.556149657272678,1.4181557527905555,1.3928706841080587
55,1.3612044129313725,0.3824195963589074,-0.6804383959248097,1.1999307124742293
56,0.612616948861932,1.772008059279808,1.4818980984291061,1.875220613192632
57,-1.635492112512752,0.33520057091984773,0.5698922300621484,-1.6362868705430613
58,-0.12306383479251859,-0.26515560966248336,-0.6461155944271284,-0.15064908896257578
59,0.752243764260464,1.785499209405254,0.3884717078601194,1.894514610356015
60,0.7510704296772829,0.4296386217979671,-1.0040533814743753,0.8526387635333365
61,-1.093411535083157,-1.4253945204508083,-0.4107592413001717,-1.1346429442951051
62,1.3447777287668397,1.3200545300773794,1.2220254585180916,1.9716905990095466
63,1.0866441204670325,-0.5147418869832276,-0.12146705724828717,0.3317008401219975
64,-0.5161309201581339,0.43638419686069,-1.0481826976856798,0.003702888344487807
65,-0.18290389853474653,1.326800105140102,-0.04301493953930167,0.7754627748798051
66,-0.9115446746901111,-0.9329675408720424,-1.41592699944655,-0.9031149783345098
67,-1.3515451433829642,0.09910544372454903,-1.3521846538079991,-0.8645269840077441
68,-0.08669046271390914,-0.5821976376104558,-0.959924065263071,-0.11206109463580971
69,1.0643507633865945,0.2947271205435107,-0.9206980064085781,0.9491087493502511
70,0.8226438392513206,1.401001430830053,-0.12637031460509884,1.6051046529052713
71,0.6149636180282937,0.5038399474879182,0.4375042814282354,0.833344766369954
72,-0.4328241647522871,-0.5956887877359014,0.09427626645142319,-0.305001066269639
73,-1.4066918687924685,0.6657337489932658,-0.5137276457932153,-0.9995849641514245
74,-0.20285058644882242,-1.175808243130064,0.07466323702417685,-0.5751170265570001
75,0.7827504634231685,0.09910544372454903,-0.8177296019155345,0.5825228032459757
76,-1.5228519925273816,1.3875102807046076,2.923455761331717,-1.0188789613148077
77,-1.398478526710202,-1.4523768207016994,-0.4450820427978529,-1.3661709102557003
78,-0.30727736435192626,0.3621828711707389,-0.763793770990607,0.042290882671253534
79,-1.65778546959319,0.4566209220488583,-0.9991501241175638,-1.6748748648698273
80,-0.36007742059506864,-1.0408967418756077,-0.3274038662343744,-0.5751170265570001
81,-0.8247179155347214,0.2407625200417281,-0.3666299250888672,-0.4207650492499365
82,1.0925107933829372,-1.283737444133629,0.3492456490056264,-0.3242950634330219
83,-0.837624595949712,-0.19095428397253225,0.13350232530591602,-0.5172350350668512
84,-0.9185846821891968,1.44147488120639,0.28550330336707574,-0.07347310030904398
85,0.7839237980063494,1.3402912552655477,0.1972446709444667,1.4893406699249734
86,0.5457368776206181,-0.31912021016426595,1.7613837677673676,0.23523085430508284
87,-0.8258912501179024,0.2947271205435107,-0.6755351385679981,-0.38217705492317083
88,-0.42226415350365853,1.1783974537602002,1.6388023338470776,0.3895828316121464
89,-0.6850911001361895,0.1598156192890543,2.138934584241861,-0.20853108045272437
90,-0.4328241647522871,1.664078858276243,1.0602179657433084,0.5246408117558268
91,-0.1453571918729562,-1.2297728436318467,-1.0040533814743753,-0.5365290322302344
92,-1.3855718462952116,-1.4591223957644224,0.15801861208997403,-1.2889949216021686
93,0.8332038504999487,0.6994616243068799,1.4328655248609903,1.0455787351671657
94,1.2227509321160215,0.9018288761885644,2.084998753316933,1.585810655741888
95,-0.46098419474862956,-0.6159255129240699,-0.9256012637653898,-0.47864704074008546
96,0.19490983724951683,0.5712956981151464,1.1337668260954825,0.5632288060825925
97,0.5973635992805796,-1.324210894509966,-1.1707641316059698,-0.4400590464133197
98,0.4483501072166001,-0.14373525853347258,-0.38133969715930205,0.2931128457952318
99,1.6780047503902267,1.2930722298264878,1.0504114510296856,2.2032185649701415
100,-0.13479718062432802,1.2525987794501512,0.7905388111186704,0.6211107975727415
101,0.8883505759094532,-1.2702462940081833,0.9817658480343228,-0.4400590464133197
103,1.5665379649880373,-0.8790029403702599,-0.4107592413001717,0.15805486565155139
104,0.4835501447120284,-0.40006711091693975,-0.5823732487885778,0.13876086848816818
105,1.0737374400520419,0.7534262248086623,-1.2001836757468394,1.296400698291144
106,-0.10311714687844238,1.5696408073981234,1.4328655248609903,1.0069907408404
107,-1.4278118912897255,-0.8182927648057545,-0.003788880684808828,-1.3082889187655515
108,-0.6604510738893896,-1.5400692965170961,-0.3225006088775629,-1.0188789613148077
109,-1.5674387066882576,-1.5333237214543736,-0.20482243231408434,-1.6748748648698273
110,1.275550988359164,0.2542536701671737,-1.1903771610332161,1.1227547238206979
111,0.9282439517376053,-1.0071688665619936,1.3102840909407003,-0.11206109463580971
112,1.1148041504633748,1.0030125021294067,-0.3225006088775629,1.5086346670883566
113,0.3404033255639533,-0.5214874620459504,-1.3423781390943759,0.02299688550787067
114,0.7381637492622926,-0.17071755878436376,-0.935407778479013,0.37028883444876354
115,-0.8035978930374645,1.5966231076490147,0.23156747244214804,0.11946687132478533
116,-0.8399712651160738,0.8006452502477222,1.1239603113818595,-0.2664130719428733
117,-0.08786379729709035,-0.5956887877359014,-0.20482243231408434,-0.3435890605964051
118,-0.8247179155347214,-1.506341421203482,-0.7343742268497373,-0.883820981171127
119,-0.2462639660265173,0.9288111764394557,2.4233235109369335,0.37028883444876354
120,-1.493518627947858,-0.48101401166961355,-0.3666299250888672,-1.4240529017458492
121,-0.06322377105029031,0.24750809510445101,0.8052485831891054,0.2931128457952318
122,-1.5005586354469438,-0.09651623309441287,1.0111853921751925,-1.3468769130923173
123,0.9071239292403482,-1.3984122201999172,-0.6951481679952445,-0.4593530435767026
124,-0.2767706651892219,0.7736629499968309,-0.8520524034132158,0.23523085430508284
125,0.9716573313153,0.6185147235542059,2.1781606430963536,1.1034607266573147
126,-0.6979977805511798,-0.7643281643039719,-0.1901126602436497,-0.652293015210532
127,-1.6296254395968472,1.063722677693912,1.0209919068888158,-1.4240529017458492
128,-0.7801312013738457,-1.5603060217052647,-1.008956638831187,-0.9995849641514245
129,0.8637105496626535,1.7450257590289169,-1.303152080239883,2.0681605848264613
130,-1.0218381255091198,-0.7508370141785263,0.6532476051279458,-0.8259389896809783
131,-1.7129321950026943,1.110941703132972,-1.033472925615245,-2.3887527599149956
132,1.390537777510896,-1.364684344886303,0.6483443477711341,-0.24711907477949044
133,-1.6225854320977617,0.2744903953553422,-1.3570879111648104,-1.5976988762162954
134,0.8578438767467488,0.6994616243068799,0.7513127522641778,1.0841667294939321
135,-1.2881850758911932,1.0434859525057438,1.7564805104105556,-0.6137050208837659
136,-1.1544249334085661,1.6101142577744605,-1.043279440328868,-0.4593530435767026
137,-1.4207718837906398,1.070468252756635,-1.0040533814743753,-0.8645269840077441
138,1.490271217081276,0.3891651714216301,1.4671883263586716,1.3156946954545272
139,-1.216611666317156,0.18679791953994548,-0.45488855751147605,-0.8452329868443612
140,0.4483501072166001,1.401001430830053,-1.376700940592057,1.296400698291144
141,-0.8599179530301497,-0.41355826104238536,-0.8275361166291578,-0.594411023720383
142,0.5516035505365228,0.8276275504986134,2.2468062460917158,1.0069907408404
143,0.8660572188290152,0.6792248991187116,0.3982782225737424,1.1806367153108468
144,-0.49383756307769605,-1.175808243130064,0.22666421508533638,-0.6908810095372976
145,-0.592397668064895,-0.5619609124222873,0.4473107961418584,-0.49794103790346833
146,-0.07495711688209973,-1.4321400955135313,-1.01876315354481,-0.7101750067006805
147,1.0960307971324796,-1.0678790421264988,-1.033472925615245,-0.15064908896257578
148,1.1324041692110889,1.7450257590289169,0.7120866934096848,2.2032185649701415
149,-1.275278395476203,1.1581607285720315,-0.8765686901972738,-0.594411023720383
150,-1.1966649784030798,0.18005234447722282,-0.44998530015466437,-0.7487630010274465
151,1.572404637903942,-0.6226710879867927,0.35414890636243807,0.4088768287755296
152,-0.30141069143602156,-0.9936777164365478,0.9278300171093955,-0.4593530435767026
153,0.5973635992805796,0.01141296790915233,-0.763793770990607,0.5053468145924442
154,0.2887766039039922,1.1176872781956948,0.3884717078601194,0.9684027465136343
155,0.48237681012884753,-0.13698968347074966,-0.9942468667607521,0.31240684295861465
156,-1.6730388191745422,-0.7778193144294177,-1.180570646319593,-2.0800488053008683
157,-0.6193843634780567,1.3740191305791618,1.016088649532004,0.25452485146846604
158,0.03650966852008972,-1.472613545889868,-0.2685647779526352,-0.7487630010274465
159,-1.5838653908527909,0.9288111764394557,0.7562160096209894,-1.2889949216021686
160,-0.17586389103566097,-0.31912021016426595,0.23647072979895972,-0.20853108045272437
161,0.3028566189021633,-0.3393569353524342,0.04524369288330718,0.0808788769980196
162,-0.7155977992988939,0.8546098507495046,0.9572495612502648,-0.13135509179919258
163,0.4894168176279331,-0.3393569353524342,-0.20482243231408434,0.17734886281493425
164,0.19725650641587858,0.9220656013767328,-1.097215271253796,0.7754627748798051
165,-0.34599740559689734,-0.5687064874850103,-1.1952804183900279,-0.40147105208655365
166,1.030324060474347,-1.330956469572689,2.697905922918383,-0.40147105208655365
167,-1.5111186466955722,0.9760302018785155,-0.4009527265865484,-1.1539369414584881
168,0.7053103809332264,-1.2095361184436781,-0.5088243884364038,-0.3435890605964051
169,0.8062171550867873,0.03164969309732084,1.364219921865628,0.6018168004093589
170,1.6146446828984562,-0.8452750650566458,-1.1462478448219118,0.19664285997831712
171,-1.1344782454944902,-0.7778193144294177,-0.5578569620045197,-1.0767609528049562
172,0.20898985224768798,-0.1504808335961955,0.8640876714708444,0.10017287416140246
173,-1.4911719587814964,-0.20444543409797786,-0.6265025649998821,-1.2311129301120198
174,0.25474990099174477,-1.0813701922519443,-0.8324393739859692,-0.4400590464133197
175,0.8883505759094532,-1.330956469572689,-0.8177296019155345,-0.47864704074008546
176,1.527817923743066,1.7382801839661939,0.5895052594893948,2.5119225195842687
177,1.193417567536498,0.4768576472370268,-0.4646950722250992,1.1999307124742293
178,0.2758699234890015,-1.0341511668128847,0.2658902739398294,-0.4400590464133197
179,1.5254712545767042,-1.4051577952626397,-0.2979843220935049,-0.4207650492499365
180,0.22189653266267828,-0.8857485154329827,-0.5970830208590124,-0.2664130719428733
181,0.11629642017639355,-1.3849210700744712,-1.0530859550424914,-0.6715870123739148
182,0.8425905271653964,-1.1960449683182326,-0.11656379989147568,-0.3435890605964051
183,-1.0617315013372717,-1.175808243130064,-0.003788880684808828,-1.0188789613148077
184,1.6533647241434273,1.3402912552655477,2.060482466532875,2.3575705422772053
185,1.256777635028269,-0.12349853334530406,0.010920891385626009,0.6982867862262736
186,0.6841903584359693,1.481948331582727,-0.4990178737227804,1.6629866443954202
187,-0.0843437935475474,-1.4186489453880853,-0.15578985874596835,-0.7101750067006805
188,0.5210968513738183,0.3756740212961845,-0.5676634767181429,0.6404047947361247
189,1.634591370812532,-0.6226710879867927,-1.278635793455825,0.37028883444876354
190,-1.5017319700301248,-0.7440914391158036,-0.31269409416393973,-1.4047589045824662
191,-1.257678376728489,1.2121253290738143,-1.1756673889627813,-0.6137050208837659
192,-0.83527792678335,-0.8317839149312001,-1.165860874249158,-0.7873509953542123
193,-1.519331988777839,-1.283737444133629,0.0893730090946117,-1.5591108818895296
194,0.23597654766084977,1.2728355046383195,-1.2835390508126365,1.0841667294939321
195,0.035336333936908514,0.8411187006240591,-1.165860874249158,0.6404047947361247
196,-1.2729317263098412,-1.3107197443845204,-0.7834068004178533,-1.2311129301120198
197,-0.6158643597285138,-1.2297728436318467,-1.0628924697561144,-0.8259389896809783
198,0.3556566751453057,-0.9329675408720424,-1.1462478448219118,-0.22782507761610724
199,1.6064313408161897,1.2728355046383195,1.7859000545514256,2.2225125621335247
200,1.0021640304780044,-0.9801865663111022,-1.033472925615245,-0.11206109463580971
