User ID,Age,EstimatedSalary,Purchased
15592877,0.3333333333333333,0.022222222222222213,0.0
15651983,0.380952380952381,0.7185185185185184,1.0
15746737,0.0,0.2740740740740741,0.0
15774179,0.09523809523809518,0.08888888888888889,0.0
15667265,0.23809523809523808,0.5333333333333333,0.0
15655123,0.19047619047619052,0.014814814814814795,0.0
15595917,0.28571428571428564,0.48148148148148145,0.0
15668385,0.49999999999999994,0.2,0.0
15709476,0.047619047619047616,0.2518518518518519,0.0
15711218,0.4047619047619047,0.5407407407407407,0.0
15798659,0.28571428571428564,0.34814814814814815,0.0
15663939,0.3095238095238095,0.762962962962963,1.0
15694946,0.14285714285714285,0.2962962962962963,0.0
15631912,0.23809523809523808,0.5185185185185185,0.0
15768816,0.19047619047619052,0.4888888888888889,0.0
15682268,0.4047619047619047,0.25925925925925924,0.0
15684801,0.09523809523809518,0.4888888888888889,0.0
15636428,0.28571428571428564,0.7481481481481481,0.0
15809823,0.19047619047619052,0.0,0.0
15699284,0.2619047619047619,0.09629629629629628,0.0
15786993,0.2619047619047619,0.5037037037037037,0.0
15709441,0.4047619047619047,0.21481481481481485,0.0
15710257,0.4047619047619047,0.07407407407407406,0.0
15582492,0.23809523809523808,0.7999999999999999,1.0
15575694,0.4047619047619047,0.42962962962962964,0.0
15756820,0.23809523809523808,0.16296296296296298,0.0
15766289,0.21428571428571425,0.5407407407407407,0.0
15593014,0.23809523809523808,0.32592592592592595,0.0
15584545,0.3333333333333333,0.5259259259259259,0.0
15675949,0.35714285714285715,0.9925925925925925,1.0
15672091,0.02380952380952378,0.04444444444444444,0.0
15801658,0.07142857142857145,0.4222222222222222,0.0
15706185,0.19047619047619052,0.14814814814814814,0.0
15789863,0.21428571428571425,0.548148148148148,0.0
15720943,0.19047619047619052,0.5259259259259259,0.0
15697997,0.4761904761904761,0.48148148148148145,0.0
15665416,0.49999999999999994,0.4148148148148148,0.0
15660200,0.4523809523809524,0.4148148148148148,0.0
15619653,0.4761904761904761,0.34074074074074073,0.0
15773447,0.4523809523809524,0.2962962962962963,0.0
15739160,0.5714285714285714,0.48148148148148145,0.0
15689237,0.5238095238095237,0.3111111111111111,0.0
15679297,0.4047619047619047,0.4444444444444445,0.0
15591433,0.42857142857142855,0.2740740740740741,0.0
15642725,0.5238095238095237,0.32592592592592595,0.0
15701962,0.5476190476190477,0.32592592592592595,0.0
15811613,0.42857142857142855,0.4444444444444445,0.0
15741049,0.4523809523809524,0.4222222222222222,0.0
15724423,0.5238095238095237,0.4444444444444445,0.0
15574305,0.4047619047619047,0.2814814814814815,0.0
15678168,0.5476190476190477,0.26666666666666666,0.0
15697020,0.49999999999999994,0.34074074074074073,0.0
15610801,0.5714285714285714,0.3703703703703704,0.0
15745232,0.19047619047619052,0.12592592592592594,0.0
15722758,0.28571428571428564,0.014814814814814795,0.0
15792102,0.19047619047619052,0.5111111111111111,0.0
15675185,0.3095238095238095,0.31851851851851853,0.0
15801247,0.35714285714285715,0.11851851851851851,0.0
15725660,0.28571428571428564,0.5333333333333333,0.0
15638963,0.07142857142857145,0.39259259259259255,0.0
15800061,0.23809523809523808,0.2962962962962963,0.0
15578006,0.11904761904761901,0.35555555555555557,0.0
15668504,0.047619047619047616,0.4962962962962963,0.0
15687491,0.28571428571428564,0.6814814814814815,1.0
15610403,0.23809523809523808,0.32592592592592595,0.0
15741094,0.02380952380952378,0.07407407407407406,0.0
15807909,0.02380952380952378,0.5185185185185185,0.0
15666141,0.0,0.39259259259259255,0.0
15617134,0.4047619047619047,0.32592592592592595,0.0
15783029,0.28571428571428564,0.548148148148148,0.0
15622833,0.380952380952381,0.07407407407407406,0.0
15746422,0.14285714285714285,0.548148148148148,0.0
15750839,0.21428571428571425,0.6,1.0
15749130,0.5476190476190477,0.11111111111111112,0.0
15779862,0.2619047619047619,0.34074074074074073,0.0
15767871,0.047619047619047616,0.43703703703703706,0.0
15679651,0.19047619047619052,0.0,0.0
15576219,0.5476190476190477,0.2222222222222222,0.0
15699247,0.3095238095238095,0.4518518518518519,0.0
15619087,0.42857142857142855,0.25925925925925924,0.0
15605327,0.5238095238095237,0.23703703703703705,0.0
15610140,0.3095238095238095,0.0,0.0
15791174,0.6666666666666665,0.32592592592592595,0.0
15602373,0.2619047619047619,0.4444444444444445,0.0
15762605,0.19047619047619052,0.11111111111111112,0.0
15598840,0.3333333333333333,0.8888888888888888,1.0
15744279,0.3333333333333333,0.6296296296296295,1.0
15670619,0.16666666666666669,0.5555555555555555,0.0
15599533,0.4523809523809524,0.1333333333333333,0.0
15757837,0.4047619047619047,0.1703703703703704,0.0
15697574,0.35714285714285715,0.39999999999999997,0.0
15578738,0.0,0.5259259259259259,0.0
15762228,0.09523809523809518,0.2962962962962963,0.0
15614827,0.4047619047619047,0.4148148148148148,0.0
15789815,0.2619047619047619,0.9851851851851852,1.0
15579781,0.2619047619047619,0.23703703703703705,0.0
15587013,0.07142857142857145,0.5407407407407407,0.0
15570932,0.380952380952381,0.7407407407407407,0.0
15794661,0.19047619047619052,0.762962962962963,0.0
15581654,0.380952380952381,0.20740740740740743,0.0
15644296,0.380952380952381,0.4222222222222222,0.0
15614420,0.11904761904761901,0.09629629629629628,0.0
15609653,0.4047619047619047,0.23703703703703705,0.0
15594577,0.16666666666666669,0.05185185185185186,0.0
15584114,0.14285714285714285,0.05925925925925925,0.0
15673367,0.3095238095238095,0.14074074074074072,0.0
15685576,0.19047619047619052,0.007407407407407404,0.0
15774727,0.3095238095238095,0.4148148148148148,0.0
15694288,0.3333333333333333,0.7555555555555555,1.0
15603319,0.35714285714285715,0.20740740740740743,0.0
15759066,0.35714285714285715,0.33333333333333337,0.0
15814816,0.3095238095238095,0.37777777777777777,0.0
15724402,0.047619047619047616,0.4962962962962963,0.0
15571059,0.35714285714285715,0.1925925925925926,0.0
15674206,0.4047619047619047,0.4222222222222222,0.0
15715160,0.23809523809523808,0.12592592592592594,0.0
15730448,0.14285714285714285,0.5111111111111111,0.0
15662067,0.02380952380952378,0.08148148148148147,0.0
15779581,0.2619047619047619,0.20740740740740743,0.0
15662901,0.02380952380952378,0.4074074074074074,0.0
15689751,0.23809523809523808,0.548148148148148,0.0
15667742,0.380952380952381,0.20740740740740743,0.0
15738448,0.28571428571428564,0.47407407407407404,0.0
15680243,0.047619047619047616,0.15555555555555556,0.0
15745083,0.19047619047619052,0.48148148148148145,0.0
15708228,0.4047619047619047,0.05185185185185186,0.0
15628523,0.4047619047619047,0.1777777777777778,0.0
15708196,0.7380952380952379,0.43703703703703706,0.0
15735549,0.49999999999999994,0.8814814814814814,1.0
15809347,0.5476190476190477,0.4148148148148148,0.0
15660866,0.9523809523809523,0.637037037037037,1.0
15766609,0.6904761904761905,0.23703703703703705,0.0
15654230,0.8809523809523809,0.8518518518518519,1.0
15794566,0.8095238095238095,0.7333333333333333,0.0
15800890,0.5238095238095237,0.9407407407407407,1.0
15697424,0.6666666666666665,0.05185185185185186,0.0
15724536,0.7142857142857142,0.6,1.0
15735878,0.8095238095238095,1.0,1.0
15707596,0.976190476190476,0.2,0.0
15657163,0.4047619047619047,0.31851851851851853,0.0
15622478,0.6904761904761905,0.20740740740740743,0.0
15779529,0.9999999999999998,0.6888888888888889,1.0
15636023,0.7380952380952379,0.3703703703703704,0.0
15582066,0.5238095238095237,0.46666666666666673,0.0
15666675,0.6666666666666665,0.6,0.0
15732987,0.976190476190476,0.9481481481481482,1.0
15789432,0.5476190476190477,0.48148148148148145,0.0
15663161,0.4047619047619047,0.5629629629629629,1.0
15694879,0.4523809523809524,0.9555555555555555,1.0
15593715,0.9999999999999998,0.6444444444444444,1.0
15575002,0.4047619047619047,0.33333333333333337,0.0
15622171,0.4523809523809524,0.2814814814814815,0.0
15795224,0.42857142857142855,0.8222222222222222,1.0
15685346,0.9047619047619047,0.874074074074074,1.0
15691808,0.5238095238095237,0.4222222222222222,0.0
15721007,0.5714285714285714,0.48148148148148145,1.0
15794253,0.4047619047619047,0.9777777777777776,1.0
15694453,0.49999999999999994,0.2,0.0
15813113,0.5238095238095237,0.6814814814814815,1.0
15614187,0.7380952380952379,0.5259259259259259,1.0
15619407,0.4761904761904761,0.7185185185185184,0.0
15646227,0.6666666666666665,0.47407407407407404,1.0
15660541,0.5238095238095237,0.3111111111111111,0.0
15753874,0.4523809523809524,0.48148148148148145,0.0
15617877,0.6666666666666665,0.4962962962962963,0.0
15772073,0.8333333333333333,0.9481481481481482,1.0
15701537,0.5714285714285714,0.9925925925925925,1.0
15736228,0.4761904761904761,0.32592592592592595,0.0
15780572,0.7619047619047619,0.5407407407407407,1.0
15769596,0.9047619047619047,0.6592592592592592,1.0
15586996,0.5476190476190477,0.4222222222222222,0.0
15722061,0.7857142857142856,0.9703703703703703,1.0
15638003,0.4047619047619047,0.25925925925925924,0.0
15775590,0.9285714285714284,0.7925925925925925,1.0
15730688,0.5476190476190477,0.2740740740740741,0.0
15753102,0.4047619047619047,0.6074074074074074,1.0
15810075,0.6190476190476188,0.1777777777777778,0.0
15723373,0.4523809523809524,0.2740740740740741,0.0
15795298,0.7142857142857142,0.8814814814814814,1.0
15584320,0.4523809523809524,0.9703703703703703,1.0
15724161,0.7619047619047619,0.21481481481481485,0.0
15750056,0.8095238095238095,0.5555555555555555,1.0
15609637,0.5476190476190477,0.4222222222222222,0.0
15794493,0.5238095238095237,0.3111111111111111,0.0
15569641,0.9523809523809523,0.5925925925925926,1.0
15815236,0.6428571428571428,0.8592592592592592,1.0
15811177,0.4047619047619047,0.4592592592592593,0.0
15680587,0.42857142857142855,0.9555555555555555,1.0
15672821,0.8809523809523809,0.8148148148148148,1.0
15767681,0.4047619047619047,0.4222222222222222,0.0
15600379,0.7142857142857142,0.5555555555555555,1.0
15801336,0.5714285714285714,0.6888888888888889,1.0
15721592,0.5238095238095237,0.4444444444444445,0.0
15581282,0.4523809523809524,0.43703703703703706,0.0
15746203,0.6904761904761905,0.9555555555555555,1.0
15583137,0.5238095238095237,0.34074074074074073,0.0
15680752,0.5952380952380951,0.874074074074074,0.0
15688172,0.976190476190476,0.4518518518518519,1.0
15791373,0.9999999999999998,0.2,1.0
15589449,0.49999999999999994,0.674074074074074,1.0
15692819,0.9285714285714284,0.08148148148148147,1.0
15727467,0.9285714285714284,0.43703703703703706,1.0
15734312,0.4761904761904761,0.4148148148148148,0.0
15764604,0.7380952380952379,0.5407407407407407,1.0
15613014,0.8095238095238095,0.1703703703703704,1.0
15759684,0.7619047619047619,0.15555555555555556,1.0
15609669,0.976190476190476,0.5407407407407407,1.0
15685536,0.4047619047619047,0.34074074074074073,0.0
15750447,0.4523809523809524,0.4074074074074074,1.0
15663249,0.8095238095238095,0.04444444444444444,1.0
15638646,0.7142857142857142,0.9333333333333333,0.0
15734161,0.4523809523809524,0.5777777777777777,1.0
15631070,0.4523809523809524,0.34814814814814815,0.0
15761950,0.7142857142857142,0.911111111111111,1.0
15649668,0.5476190476190477,0.47407407407407404,0.0
15713912,0.4523809523809524,0.46666666666666673,1.0
15586757,0.49999999999999994,0.8814814814814814,1.0
15596522,0.7380952380952379,0.548148148148148,1.0
15625395,0.8809523809523809,0.1777777777777778,1.0
15760570,0.4523809523809524,0.4592592592592593,0.0
15566689,0.4047619047619047,0.3111111111111111,0.0
15725794,0.42857142857142855,0.35555555555555557,0.0
15673539,0.5714285714285714,0.42962962962962964,1.0
15705298,0.5952380952380951,0.7185185185185184,1.0
15675791,0.6428571428571428,0.47407407407407404,0.0
15747043,0.6666666666666665,0.7555555555555555,1.0
15736397,0.9523809523809523,0.1703703703703704,1.0
15678201,0.7142857142857142,0.43703703703703706,1.0
15720745,0.4523809523809524,0.9037037037037037,1.0
15637593,0.4523809523809524,0.47407407407407404,1.0
15598070,0.5238095238095237,0.33333333333333337,0.0
15787550,0.5714285714285714,0.2888888888888889,0.0
15603942,0.7857142857142856,0.8814814814814814,0.0
15733973,0.6904761904761905,0.7259259259259259,1.0
15596761,0.42857142857142855,0.8148148148148148,1.0
15652400,0.4761904761904761,0.25925925925925924,0.0
15717893,0.5714285714285714,0.4074074074074074,0.0
15622585,0.49999999999999994,0.6,1.0
15733964,0.4761904761904761,0.25925925925925924,0.0
15753861,0.7380952380952379,0.9333333333333333,1.0
15747097,0.49999999999999994,0.47407407407407404,0.0
15594762,0.49999999999999994,0.4444444444444445,1.0
15667417,0.857142857142857,0.6592592592592592,1.0
15684861,0.4047619047619047,0.2962962962962963,0.0
15742204,0.6428571428571428,0.12592592592592594,1.0
15623502,0.42857142857142855,0.33333333333333337,0.0
15774872,0.8095238095238095,0.911111111111111,1.0
15611191,0.8333333333333333,0.4962962962962963,1.0
15674331,0.5476190476190477,0.2740740740740741,0.0
15619465,0.7142857142857142,0.11111111111111112,1.0
15575247,0.7142857142857142,0.8592592592592592,1.0
15695679,0.5476190476190477,0.33333333333333337,0.0
15713463,0.5476190476190477,0.4222222222222222,0.0
15785170,0.5714285714285714,0.4444444444444445,0.0
15796351,0.42857142857142855,0.762962962962963,1.0
15639576,0.6904761904761905,0.6814814814814815,1.0
15693264,0.4761904761904761,0.26666666666666666,0.0
15589715,0.7142857142857142,0.7703703703703704,1.0
15769902,0.5714285714285714,0.3703703703703704,0.0
15587177,0.5238095238095237,0.3703703703703704,0.0
15814553,0.9285714285714284,0.33333333333333337,1.0
15601550,0.42857142857142855,0.2888888888888889,0.0
15664907,0.9523809523809523,0.9555555555555555,1.0
15612465,0.4047619047619047,0.47407407407407404,0.0
15810800,0.4761904761904761,0.2962962962962963,0.0
15665760,0.49999999999999994,0.7925925925925925,1.0
15588080,0.8333333333333333,0.6592592592592592,1.0
15776844,0.4047619047619047,0.4444444444444445,0.0
15717560,0.4761904761904761,0.3703703703703704,0.0
15629739,0.6904761904761905,0.26666666666666666,1.0
15729908,0.6904761904761905,0.6666666666666666,1.0
15716781,0.5476190476190477,0.35555555555555557,0.0
15646936,0.8333333333333333,0.4222222222222222,1.0
15768151,0.857142857142857,0.6888888888888889,1.0
15579212,0.49999999999999994,0.4592592592592593,0.0
15721835,0.4761904761904761,0.34074074074074073,0.0
15800515,0.4761904761904761,0.7259259259259259,1.0
15591279,0.4523809523809524,0.4444444444444445,0.0
15587419,0.5714285714285714,0.5555555555555555,1.0
15750335,0.4523809523809524,0.3111111111111111,0.0
15699619,0.42857142857142855,0.6222222222222222,1.0
15606472,0.9999999999999998,0.14074074074074072,1.0
15778368,0.857142857142857,0.4074074074074074,1.0
15671387,0.5476190476190477,0.4222222222222222,0.0
15573926,0.5238095238095237,0.4148148148148148,1.0
15709183,0.5714285714285714,0.2888888888888889,0.0
15577514,0.5952380952380951,0.8444444444444444,1.0
15778830,0.8333333333333333,0.14074074074074072,1.0
15768072,0.6904761904761905,0.25925925925925924,1.0
15768293,0.5714285714285714,0.47407407407407404,0.0
15654456,0.5714285714285714,0.6592592592592592,1.0
15807525,0.976190476190476,0.1037037037037037,1.0
15574372,0.9523809523809523,0.23703703703703705,1.0
15671249,0.6666666666666665,0.5407407407407407,1.0
15779744,0.4761904761904761,0.4148148148148148,0.0
15624755,0.857142857142857,0.08148148148148147,1.0
15611430,0.9999999999999998,0.22962962962962963,1.0
15774744,0.9999999999999998,0.5037037037037037,1.0
15629885,0.49999999999999994,0.42962962962962964,0.0
15708791,0.976190476190476,0.8518518518518519,1.0
15793890,0.4523809523809524,0.48148148148148145,0.0
15646091,0.6666666666666665,0.12592592592592594,1.0
15596984,0.6666666666666665,0.43703703703703706,0.0
15800215,0.5714285714285714,0.2814814814814815,0.0
15577806,0.5476190476190477,0.5333333333333333,1.0
15749381,0.9523809523809523,0.05925925925925925,1.0
15683758,0.5714285714285714,0.362962962962963,0.0
15670615,0.7142857142857142,0.1333333333333333,1.0
15715622,0.6190476190476188,0.9185185185185185,1.0
15707634,0.7380952380952379,0.09629629629629628,1.0
15806901,0.9285714285714284,0.1333333333333333,1.0
15775335,0.9047619047619047,0.33333333333333337,1.0
15724150,0.7380952380952379,0.1777777777777778,1.0
15627220,0.49999999999999994,0.4148148148148148,0.0
15672330,0.6904761904761905,0.14074074074074072,1.0
15668521,0.7142857142857142,0.14814814814814814,1.0
15807837,0.7142857142857142,0.1333333333333333,1.0
15592570,0.6904761904761905,0.05925925925925925,1.0
15748589,0.6428571428571428,0.2222222222222222,1.0
15635893,0.9999999999999998,0.2,1.0
15757632,0.49999999999999994,0.32592592592592595,0.0
15691863,0.6666666666666665,0.1925925925925926,1.0
15706071,0.7857142857142856,0.05925925925925925,1.0
15654296,0.7619047619047619,0.03703703703703702,1.0
15755018,0.42857142857142855,0.1333333333333333,0.0
15594041,0.7380952380952379,0.15555555555555556,1.0
